date,ormas_mentioned,sentiment,headline,headline_stem,label,x,y
2022-12-25,Ormas Saja,Positive,Memperteguh Perdamaian di Tengah Perbedaan,teguh damai beda,3,2.5549555,10.618316
2023-02-10,Ormas Saja,Negative,Korban Tewas Gempa Turki-Suriah Lampaui 21 Ribu Orang,korban tewas gempa turki-suriah lampau 21 ribu orang,2,4.3232265,3.9902656
2023-02-18,Muhammadiyah,Neutral,"Di Musywil Muhammadiyah, Gubsu Minta Lagu Panggilan Jihad Dipedomani",musywil muhammadiyah gubsu lagu panggil jihad pedoman,4,2.7339303,5.2176585
2023-02-18,Nahdlatul Ulama (NU),Neutral,Respons Zulhas Soal PBNU Tak Haramkan Nahdliyin Pilih PAN,respons zulhas pbnu haram nahdliyin pilih pan,3,3.8959205,9.726264
2023-02-24,Ormas Saja,Negative,"Bareskrim Gerebek Tambang Ilegal di Klaten, Sempat Dihadang Massa",bareskrim gerebek tambang ilegal klaten dihadang massa,2,2.2255094,8.592207
2023-02-09,Ormas Saja,Positive,RI Kirim 2 Juta Dolar AS hingga 149 Orang untuk Korban Gempa Turki-Suriah,ri kirim 2 juta dolar as 149 orang korban gempa turki-suriah,3,4.332388,3.9424
2023-01-04,Ormas Saja,Negative,"Heboh Masjid Al Jabbar Dibangun Pakai APBD, Ridwan Kamil Dicolek",heboh masjid al jabbar bangun pakai apbd ridwan kamil colek,4,3.0826597,5.701386
2023-01-04,Ormas Saja,Negative,Ridwan Kamil Diminta Tak Baper soal Kritikan tentang Masjid Al Jabbar,ridwan kamil baper kritik masjid al jabbar,4,2.8800755,5.3820515
2013-11-01,Nahdlatul Ulama (NU),Negative,"Diserang Ormas, Buruh Alami Pemukulan Hingga Penusukan",serang ormas buruh alami tusuk,0,0.9458395,9.843502
2023-01-26,Ormas Saja,Negative,Polisi di Tangsel yang Diviralkan Selingkuh Jadi Tersangka KDRT Istri!,polisi tangsel diviralkan selingkuh sangka kdrt istri,0,-1.0569865,10.739721
2023-02-23,Ormas Saja,Neutral,Serba Canggung! Venna Melinda Akhirnya Bertemu Ibunda Ferry Irawan,serba canggung venna melinda temu ibunda ferry irawan,2,-0.9416781,8.588669
2023-02-23,Ormas Saja,Neutral,Awkward! Momen Venna Melinda Bertemu Ibunda Ferry Irawan,awkward momen venna melinda temu ibunda ferry irawan,2,-0.91675407,8.569226
2023-01-03,Ormas Saja,Negative,Tensi Hangat Partai Ummat dan PAN Jelang 2024,tensi hangat partai ummat pan jelang 2024,3,4.8485537,10.311948
2023-02-16,Ormas Saja,Negative,"Heboh, Jukir Liar Minta Uang ke Ambulans Jemput Pasien di RSUP Adam Malik",heboh jukir liar uang ambulans jemput pasien rsup adam malik,2,3.965103,6.003488
2023-02-06,Nahdlatul Ulama (NU),Neutral,"Tanggapi Usulan Jabatan Gubernur Dihapus, Haedar: Harus Ada Kajian Dulu",tanggap usul jabat gubernur hapus haedar kaji,3,3.9599009,9.959273
2023-03-03,Ormas Saja,Neutral,"Bantah Ada Dalang, Ketua PW Riau Sebut Muktamar DMI Murni Aspirasi",bantah dalang ketua pw riau muktamar dmi murni aspirasi,2,3.471763,7.648408
2023-02-04,Ormas Saja,Neutral,Asa Keluarga Inggit Garnasih di Pundak Presiden Jokowi,asa keluarga inggit garnasih pundak presiden jokowi,2,3.0127668,7.2014484
2022-12-27,Nahdlatul Ulama (NU),Negative,PWNU Jabar Minta RK Jelaskan soal Bantuan Rp 1 T Selama Jadi Gubernur,pwnu jabar rk bantu rp 1 t gubernur,3,4.1535854,9.007742
2023-02-03,Ormas Saja,Positive,"Gelar Wayang Kulit, Kapolri: Perkuat Soliditas, Dekatkan TNI-Polri-Masyarakat",gelar wayang kulit kapolri kuat soliditas tni-polri-masyarakat,2,3.363398,9.679815
2013-11-01,Ormas Saja,Negative,Aksi Mogok Nasional Dihadang Warga dan Ormas,aksi mogok nasional dihadang warga ormas,3,0.38442323,7.8801427
2023-03-02,Muhammadiyah,Positive,Cristiano Ronaldo Bakal Jadi 'Warga' Al Muhammadiyah,cristiano ronaldo warga al muhammadiyah,2,3.2050822,6.3839283
2023-02-02,Ormas Saja,Negative,"Percobaan Penculikan Anak di Ampel Boyolali, Polisi: Korban Berteriak-Melawan",coba culi anak ampel boyolali polisi korban berteriak-melawan,0,-0.34797862,9.825525
2023-02-01,Ormas Saja,Neutral,Mengenang Perjuangan Shinta Ratri Pertahankan Ponpes Waria,kenang juang shinta ratri tahan ponpes waria,2,1.125255,9.345047
2023-02-25,Ormas Saja,Neutral,Akhirnya Venna Melinda Bertemu Ibunda Ferry Irawan: Apa Kabar Mami?,venna melinda temu ibunda ferry irawan kabar mami,3,-0.98144734,8.63261
2023-01-17,Ormas Saja,Negative,Indomaret Buka Suara soal Viral Parkir 'Preman Berkedok Jukir',indomaret buka suara viral parkir preman kedok jukir,0,0.3538128,11.997082
2023-01-17,Ormas Saja,Negative,"Viral Bayar Parkir Disebut Pungli buat Preman, Indomaret Buka Suara",viral bayar parkir pungli preman indomaret buka suara,0,0.28162128,11.991575
2023-03-01,Ormas Saja,Negative,"Jelang Pemilu 2024, Perindo Jabar Ditinggal Ketuanya",jelang milu 2024 perindo jabar tinggal ketua,3,5.203432,10.551193
2023-01-31,Nahdlatul Ulama (NU),Positive,Gerakan NU untuk Peradaban Kemanusiaan,gera nu adab manusia,3,3.4610171,10.630967
2023-01-31,Ormas Saja,Negative,Setara Minta Polri Intensifkan Pemantauan Ujaran Kebencian Jelang Pemilu,tara polri intensif pantau benci jelang milu,3,4.948377,10.676154
2023-02-16,Ormas Saja,Neutral,"Pakai Setelan Ala Gerindra, Relawan JoMan Temui Prabowo di Kertanegara",pakai setel ala gerindra rawan joman temu prabowo kertanegara,2,2.8801508,9.641981
2013-10-25,Ormas Saja,Negative,"Ormas Merazia Miras, Pedagang Berontak",ormas razia miras dagang berontak,0,0.9129032,9.8813925
2023-01-31,Ormas Saja,Positive,Ridwan Kamil Ungkap Hasil Survei Jabar Provinsi Toleran,ridwan kamil hasil survei jabar provinsi toleran,2,3.926824,7.64301
2023-02-22,Ormas Saja,Negative,HNW Tolak Keaktifan Ibu-ibu ke Pengajian Disebut Penyebab Stunting,hnw tolak aktif aji stunting,3,2.5195794,11.949563
2022-12-21,Ormas Saja,Positive,Toleransi Mazhab Negara,toleransi mazhab negara,4,3.3693273,5.8734264
2023-02-08,Nahdlatul Ulama (NU),Positive,Pesan Puan untuk 1 Abad NU: Terus Warnai Dunia dengan Wajah Kemanusiaan,pesan puan 1 abad nu warna dunia wajah manusia,3,2.6937883,10.064064
2022-12-04,Ormas Saja,Negative,Jabar Sepekan: Garut Diguncang Gempa hingga Siswi SMP Tasik Tewas,jabar pek garut guncang gempa siswi smp tasik tewas,3,0.08179491,5.771867
2023-02-21,Nahdlatul Ulama (NU),Neutral,PAN Jatim Blak-blakan Alasan Gaet 4 Gus dari NU,pan jatim blak-blakan alas gaet 4 gus nu,0,1.9490684,9.573048
2022-12-18,Ormas Saja,Negative,Jatim Sepekan: Pasutri Korban HP Dicas Meledak-Ketua DPRD Jatim OTT KPK,jatim pek pasutri korban hp cas meledak-ketua dprd jatim ott kpk,2,3.9298651,8.690833
2023-01-12,Ormas Saja,Neutral,"Wapres Ma'ruf Bertemu Ketua Baznas dan YARSIS, Ini yang Dibahas",wapres ma ruf temu ketua baznas yarsis bahas,2,2.7327821,7.6748056
2023-02-13,Ormas Saja,Neutral,Keluarga Yosua di Jambi Nobar Sidang Vonis Ferdy Sambo dan Putri Candrawathi,keluarga yosua jambi nobar sidang vonis ferdy sambo putri candrawathi,2,-0.7595424,8.467151
2023-02-05,Nahdlatul Ulama (NU),Neutral,Cak Imin Minta Kader Tak Sensitif soal Partai 'Ngaku Anak NU': Semua Keluarga,cak imin kader sensitif partai ngaku anak nu keluarga,3,3.3552604,10.924384
2013-10-23,Ormas Saja,Negative,Ormas Pukuli Ulama di Tengah Unjuk Rasa,ormas ulama unjuk,0,0.9883891,9.440222
2022-12-15,Ormas Saja,Neutral,7 Fakta Kloset Nyeleneh di Luar Bilik Kamar Mandi Dianalogikan Open Kitchen,7 fakta kloset nyeleneh bilik kamar mandi analogi open kitchen,2,1.4060557,8.67515
2022-12-15,Ormas Saja,Neutral,Menghayati Desain Kloset di Malang Creative Center yang 'Kelewat Kreatif',hayati desain kloset malang creative center kreatif,2,1.6735431,8.772016
2023-02-05,Ormas Saja,Negative,Oknum Polisi dan TNI Ditangkap Curi Besi Rel Kereta Api di Asahan,oknum polisi tni tangkap curi besi rel kereta api asah,0,-1.2550739,11.536523
2023-02-11,Pemuda Pancasila (PP),Negative,PPP Tegas Menolak Pembukaan Hubungan Diplomatik RI dengan Israel,ppp tolak buka hubung diplomatik ri israel,4,4.242269,2.9117947
2023-02-03,Ormas Saja,Negative,ODGJ di Ciwidey Bonyok Dihajar Massa gegara Diduga Penculik Anak,odgj ciwidey bonyok hajar massa gegara duga culik anak,0,-0.3027248,9.740328
2023-02-17,Pemuda Pancasila (PP),Neutral,KoDE Bali Minta DKPP Hindari Intervensi Jelang Pemilu 2024,kode bal dkpp hindar intervensi jelang milu 2024,3,5.1281424,10.602336
2023-01-23,Pemuda Pancasila (PP),Negative,Respons Tegas PP Soal Pernyataan Bobby Nasution Benci OKP,respons pp nyata bobby nasution benci okp,3,3.6110795,9.094639
2023-01-22,Pemuda Pancasila (PP),Negative,"Bobby Benci Kegiatan OKP Berbau Premanisme, PP Sumut Tak Merasa",bobby benci giat okp bau preman pp sumut,2,3.5148468,9.030854
2023-01-05,Nahdlatul Ulama (NU),Neutral,RK Diminta Hati-hati Keluarkan Pernyataan soal Bantuan Rp 1 T ke NU,rk hati nyata bantu rp 1 t nu,3,4.2235208,8.91575
2023-01-21,Ormas Saja,Negative,Penjelasan Indomaret soal Heboh Parkir Jadi Pungli buat Preman,indomaret heboh parkir pungli preman,2,3.1394365,6.7498584
2013-09-20,Ormas Saja,Negative,Massa Ormas Rusak Kantor Dinas PU,massa ormas rusak kantor dinas pu,2,1.046279,10.986462
2023-01-21,Ormas Saja,Negative,Ketua RW Cerita Penggeledahan Rumah Teroris Jaringan NII di Jakut,ketua rw cerita geledah rumah teroris jaring nii jakut,0,1.9136859,4.9753675
2023-01-04,Ormas Saja,Negative,"Masjid Al Jabbar Dibangun Pakai APBD, Pengamat: Tidak Tepat!",masjid al jabbar bangun pakai apbd,4,2.6720362,5.3653655
2023-01-04,Ormas Saja,Neutral,Bolehkah APBD Dipakai Bangun Tempat Ibadah Seperti Masjid Al Jabbar?,apbd pakai bangun ibadah masjid al jabbar,4,2.4975047,5.398483
2022-12-07,Ormas Saja,Neutral,"Sidang Khilafatul Muslimin Surabaya, Keterangan 2 Saksi Dibantah Terdakwa",sidang khilafatul muslimin surabaya terang 2 saksi ban dakwa,4,2.3306162,5.819564
2023-02-07,Nahdlatul Ulama (NU),Positive,"Muhammadiyah Ucapkan Selamat Harlah 1 Abad NU, Doakan Bangkit dan Digdaya",muhammadiyah selamat harlah 1 abad nu doa bangkit digdaya,4,3.2591412,5.746036
2022-12-04,Ormas Saja,Positive,"KPK Gelar Festival Film Antikorupsi 2022, Ada Tiga Kategori Pemenang",kpk gelar festival film antikorupsi 2022 kategori menang,0,5.2293897,8.826712
2023-01-18,Nahdlatul Ulama (NU),Neutral,Ketua PBNU Minta Parpol Tak Manfaatkan Kiai-Ibu Nyai Jadi Jurkam,ketua pbnu parpol manfaat kiai-ibu nyai jurkam,2,4.006582,8.675701
2022-12-03,Ormas Saja,Neutral,5 Fakta Reuni 212 Dihadiri Habib Rizieq dengan Cara 'Dipaksa',5 fakta reuni 212 hadir habib rizieq paksa,3,2.3285499,6.4504333
2023-01-28,Nahdlatul Ulama (NU),Positive,Gatot Nurmantyo Puji Kekuatan Adat-Budaya Minang: Saya Banyak Belajar,gatot nurmantyo puji kuat adat-budaya mang ajar,2,2.261845,9.161706
2023-01-17,Ormas Saja,Negative,"Viral Tolak Bayar Parkir Minimarket, Disebut Pungli ke Preman Berkedok Jukir",viral tolak bayar parkir minimarket pungli preman kedok jukir,0,0.18517126,11.973621
2013-09-17,Ormas Saja,Negative,Massa Ormas Rusak Pengadilan,massa ormas rusak adil,0,0.9968607,11.00512
2023-01-16,Ormas Saja,Neutral,"Profil La Nyalla Mattalitti, Calon Ketua Umum PSSI",profil la nyalla mattalitti calon ketua pssi,3,4.28646,9.2869835
2023-01-27,Ormas Saja,Negative,"Abu Bakar Ba'asyir Ikut Demo di Solo, Kecam Pembakaran Al-Qur'an Swedia",abu bakar ba asyir demo solo kecam bakar al-qur an swedia,4,2.8658028,4.266283
2023-01-27,Ormas Saja,Negative,"Umat Islam di Tasikmalaya Bergerak, Kecam Aksi Rasmus Paludan!",umat islam tasikmalaya gerak kecam aksi rasmus paludan,4,2.8426213,5.1075177
2023-02-26,Ormas Saja,Neutral,Sejarah Hari LSM Sedunia 2023 Tanggal 27 Februari dan Serba-serbinya,sejarah lsm dunia 2023 tanggal 27 februari serba-serbinya,1,7.331516,8.600039
2023-02-03,Ormas Saja,Negative,"Aksi Bela Al-Quran, Anggota DPR Aceh Bakar Bendera Belanda-Denmark",aksi bela al-quran anggota dpr aceh bakar bendera belanda-denmark,4,2.936028,4.2269273
2023-02-03,Ormas Saja,Negative,Anggota DPR Aceh Bakar Bendera Belanda-Denmark di Aksi Bela Al-Qur'an,anggota dpr aceh bakar bendera belanda-denmark aksi bela al-qur an,4,2.967628,4.2010565
2023-02-03,Ormas Saja,Negative,"Dikira Penculik Anak, ODGJ di Jabar Babak Belur Dihakimi Warga",culik anak odgj jabar babak bur hakim warga,3,-0.28632626,9.695244
2022-12-27,Pemuda Pancasila (PP),Neutral,Mantan Petinggi BIN dan Mantan Ketua KPU DKI Masuk PPP,mantan petinggi bin mantan ketua kpu dki masuk ppp,3,4.503555,9.798082
2022-12-27,Ormas Saja,Neutral,"Antisipasi Keramaian Nataru, Polda Metro Sebar Personel di Kawasan Wisata",antisipasi ramai nataru polda metro sebar personel kawasan wisata,3,2.1310837,11.016013
2023-01-31,Pemuda Pancasila (PP),Positive,Bobby soal PP-IPK Ngaku Bukan Preman Berkedok OKP: Alhamdulillah!,bobby pp-ipk ngaku preman kedok okp alhamdulillah,3,3.5438445,9.053686
2013-09-17,Ormas Saja,Negative,Gudang Miras Digerebek Ormas,gudang miras gerebek ormas,2,1.2931092,9.158933
2023-01-25,Ormas Saja,Neutral,Catat! Jl Surya Kencana Bogor Ditutup 5 Februari untuk Festival Cap Go Meh,catat jl surya kencana bogor tutup 5 februari festival cap go meh,2,1.7449929,7.893102
2023-01-30,Ormas Saja,Negative,"Demo Bela Al-Qur'an di Kedutaan Swedia, Ini 5 Hal Diketahui",demo bela al-qur an duta swedia 5,4,2.8693027,4.120814
2022-12-25,Ormas Saja,Negative,"Sinandong Asahan yang Terlupakan, Hampir Tak Lagi Terdengar",sinandong asah lupa dengar,0,1.9878399,10.053415
2023-02-01,Ormas Saja,Positive,Seratusan Mantan Pengikut NII di Garut Balik ke NKRI,ratus mantan nii garut nkri,2,0.9706435,9.177884
2023-01-30,Nahdlatul Ulama (NU),Neutral,Said Aqil: PKB Dilahirkan oleh NU,said aqil pkb lahir nu,2,4.1166964,8.41805
2023-01-30,Ormas Saja,Negative,Menantu Habib Rizieq Ikut Demo Protes Pembakaran Al-Qur'an di Kedubes Swedia,menantu habib rizieq demo protes bakar al-qur an dubes swedia,4,2.8631797,4.0975637
2023-01-30,Ormas Saja,Negative,Kawat Berduri Dipasang Jelang Demo di Kedubes Swedia soal Pembakaran Qur'an,kawat dur pasang jelang demo dubes swedia bakar qur an,4,2.8924484,4.0538354
2022-11-21,Ormas Saja,Neutral,"Heboh Meme Iriana-Kim Koen Hee, Daniel Mananta Ikut Pengajian UAS",heboh meme iriana-kim koen hee daniel mananta aji uas,2,3.0828435,7.2276173
2023-02-16,Ormas Saja,Neutral,Dukungan JoMan ke Prabowo di 2024 Dinilai Bagian Sikap Politik Istana,dukung joman prabowo 2024 nilai sikap politik istana,3,4.8609676,10.274994
2023-01-19,Pemuda Pancasila (PP),Neutral,"Kesbangpol Brebes: Status LSM BPPI Tercatat, Sanksi Tunggu Proses Hukum",kesbangpol brebes status lsm bppi catat sanksi tunggu proses hukum,3,3.4685533,11.506868
2013-09-08,Ormas Saja,Negative,"Bentrok Ormas di Karawang, 9 Orang Terluka",bentrok ormas karawang 9 orang luka,0,0.49131936,10.109649
2023-01-19,Ormas Saja,Neutral,"Penggugat Tidak Hadir, Sidang Gugatan Pendirian Gereja Cilegon Ditunda Lagi",gugat hadir sidang gugat gereja cilegon tunda,3,0.4195568,5.4294357
2023-01-25,Pemuda Pancasila (PP),Negative,Beda Respons PP dan IPK Soal Ucapan Bobby Nasution Benci Preman Berkedok OKP,beda respons pp ipk bobby nasution benci preman kedok okp,3,3.6046197,9.097416
2023-01-06,Ormas Saja,Negative,"Heboh Qariah Disawer Baca Al-Quran, MUI Jatim: Secara Etika Tak Layak",heboh qariah sawer baca al-quran mui jatim etika layak,4,2.9495525,4.96675
2023-01-06,Ormas Saja,Neutral,Menengok Masjid Al-Jabbar yang Ada di Sukabumi,tengok masjid al-jabbar sukabumi,4,2.444871,5.3837585
2023-01-05,Ormas Saja,Negative,Ambulans yang Angkut Rel Kereta Api Curian di Asahan Milik Pujakesuma,ambulans angkut rel kereta api curi asah milik pujakesuma,0,-1.2197963,11.306929
2023-01-24,Ormas Saja,Negative,"Ada Botol Miras di Kantor Setda, Bupati Sukabumi Minta Investigasi",botol miras kantor setda bupati sukabumi investigasi,2,3.2886693,8.570486
2023-01-05,Ormas Saja,Negative,Partai Ummat Cirebon Dikecam gegara Bentangkan Bendera di Masjid,partai ummat cirebon kecam gegara bentangkan bendera masjid,4,2.2384796,5.0301023
2023-01-05,Ormas Saja,Negative,Komplotan Pencuri di Asahan Angkut Rel Kereta Api Pakai Ambulans,komplot curi asah angkut rel kereta api pakai ambulans,0,-1.2342806,11.32809
2023-01-17,Ormas Saja,Negative,"Parkir di Alfamart dan Indomaret Harusnya Gratis, Kok Bisa Ada Jukir?",parkir alfamart indomaret gratis jukir,0,1.7102814,11.256683
2023-01-04,Ormas Saja,Negative,Heboh Ridwan Kamil Vs Netizen: Masjid Al Jabbar Dibangun Pakai APBD,heboh ridwan kamil vs netizen masjid al jabbar bangun pakai apbd,4,2.7730858,5.639978
2013-09-07,Ormas Saja,Negative,"Saling Ejek, Ormas Saling Bakar Mobil",ejek ormas bakar mobil,2,2.284875,7.9600906
2023-01-03,Nahdlatul Ulama (NU),Positive,Gus Muhdlor Ajak Semua Elemen Sukseskan Puncak Harlah 1 Abad NU di Sidoarjo,gus muhdlor ajak elemen sukses puncak harlah 1 abad nu sidoarjo,2,1.0738311,9.373749
2023-01-16,Ormas Saja,Neutral,Organisasi Mahasiswa Hindu Wanti-wanti Politisasi Agama,organisasi mahasiswa hindu wanti-wanti politisasi agama,4,1.8017219,5.8030863
2023-02-02,Front Pembela Islam (FPI),Positive,"Ketua NasDem: Eks FPI dan HTI Orang-orang Baik, Tak Akan Merepotkan Anies",ketua nasdem eks fpi hti orang repot anies,3,3.433514,10.674469
2022-12-13,Ormas Saja,Positive,Ketua Komnas PA Bela Siswa SDN Pocin 1: Pendidikan Hak Fundamental,ketua komnas pa bela siswa sdn pocin 1 didik hak fundamental,3,2.5546498,12.048059
2023-01-14,Ormas Saja,Neutral,Golkar: Keanggotaan Ridwan Kamil Tinggal Tunggu Legal-Formal,golkar anggota ridwan kamil tinggal tunggu legal-formal,2,3.4219832,9.573735
2023-01-23,Pemuda Pancasila (PP),Neutral,"Bobby Singgung Preman Berkedok OKP, Kodrat Shah: PP Membantu Masyarakat",bobby singgung preman kedok okp kodrat shah pp bantu masyarakat,2,3.8447943,8.948668
2022-12-31,Ormas Saja,Negative,"Aktivis Islam Dikeroyok Preman di Diskotek Labuhanbatu, Ini Penyebabnya",aktivis islam keroyok preman diskotek labuhanbatu,4,2.6782122,4.7324367
2023-02-28,Ormas Saja,Positive,"Ganjar Serahkan Hibah Sosial Kemasyarakatan Rp 148,1 Miliar",ganjar serah hibah sosial masyarakat rp 148 1 miliar,3,3.6172383,10.853694
2022-11-06,Nahdlatul Ulama (NU),Negative,Saling Serang PBNU Vs PA 212 soal Politik Identitas,serang pbnu vs pa 212 politik identitas,3,4.0610433,10.364919
2022-12-30,Ormas Saja,Neutral,Polda Metro Tambah Personel Jaga Malam Tahun Baru Jadi 23 Ribu Personel,polda metro personel jaga malam 23 ribu personel,0,2.247968,11.072159
2013-09-05,Ormas Saja,Negative,Ormas Tuntut Personil Kopassus Dibebaskan,ormas tuntut personil kopassus bebas,0,1.0568259,9.6871805
2022-12-30,Nahdlatul Ulama (NU),Positive,Zulhas: NU-Muhammadiyah Selalu Bersama Kerjakan Sesuatu yang Produktif,zulhas nu-muhammadiyah kerja produktif,4,3.1483605,5.2850795
2022-12-30,Ormas Saja,Positive,"Masjid Raya Al Jabbar Bandung Diresmikan Hari Ini, Sekaligus Sholat Jumat Perdana",masjid raya al jabbar bandung resmi sholat jumat perdana,4,2.5447485,5.383391
2022-11-05,Nahdlatul Ulama (NU),Negative,"PBNU Kritik Politik Identitas, PA 212: Anjing Menggonggong Kafilah Berlalu",pbnu kritik politik identitas pa 212 anjing gonggong kafilah,3,3.797558,9.989533
2023-02-01,Ormas Saja,Neutral,Shinta Ratri Pendiri Ponpes Waria di Jogja Meninggal Dunia,shinta ratri ponpes waria jogja tinggal dunia,2,0.9362228,9.240522
2022-12-29,Pemuda Pancasila (PP),Negative,"PPATK Beberkan Transaksi Mencurigakan Rp 183 T di 2022, Ini Rinciannya",ppatk transaksi curiga rp 183 t 2022 rinciannya,3,5.308137,9.380654
2022-11-04,Ormas Saja,Neutral,"Peninggalan Kiai Moenasir di Mojokerto, Ada Rumah Eksekusi PKI Kebal",tinggal kiai moenasir mojokerto rumah eksekusi pki kebal,2,1.8377695,8.421583
2022-12-12,Ormas Saja,Negative,"6 Kontroversi Bupati Meranti yang Bikin Heboh, Terbaru Sebut Orang Iblis",6 kontroversi bupati meranti bikin heboh orang iblis,0,3.487672,9.581513
2023-01-11,Nahdlatul Ulama (NU),Neutral,Ansor Jatim Dukung PBNU Soal Tak Ada Capres-Cawapres Atas Nama NU,ansor jatim dukung pbnu capres-cawapres nama nu,2,4.1578426,9.312516
2023-02-16,Ormas Saja,Positive,"Sambut JoMan, Gerindra: Gerbong Dukungan ke Prabowo Kian Panjang",sambut joman gerindra gerbong dukung prabowo kian,2,2.6822238,9.154154
2022-12-07,Nahdlatul Ulama (NU),Negative,Ali Fauzi Heran Masih Ada Bom Bunuh Diri Padahal Pemerintah Punya BNPT,ali fauzi heran bom bunuh perintah bnpt,4,3.6037276,6.3096457
2013-08-26,Ormas Saja,Negative,"Gara-gara Kotoran Burung, Warga dan Anggota Ormas Bentrok",gara-gara kotor burung warga anggota ormas bentrok,0,0.9205466,9.930291
2022-07-17,Ormas Saja,Neutral,Mengais Asa di Puing-puing Kejayaan Pantura,kais asa puing jaya pantura,2,2.3559864,8.710438
2022-12-06,Ormas Saja,Negative,"Parkir Liar Diduga Raup Ratusan Miliar Setahun, Pemprov DKI Diminta Audit",parkir liar duga raup ratus miliar pemprov dki audit,3,2.9159174,10.09732
2022-12-04,Ormas Saja,Neutral,Jubir RKUHP Jelaskan Isi Pasal Jerat Penyebar Paham Anti-Pancasila,jubir rkuhp isi pasal jerat sebar paham anti-pancasila,3,3.1043427,10.068994
2022-12-25,Nahdlatul Ulama (NU),Positive,Ketua PWNU Jatim Nilai PAN di Era Zulhas Makin Dekat dengan NU,ketua pwnu jatim nilai pan era zulhas nu,2,3.4608335,7.758342
2023-01-17,Ormas Saja,Neutral,Ridwan Kamil: Kemungkinan Besok Sore Masuk Golkar,ridwan kamil besok sore masuk golkar,2,1.9717753,9.295551
2022-12-25,Ormas Saja,Neutral,"Misa Natal Selesai, Jemaat Tinggalkan Gereja Katedral Jakarta",misa natal selesai jemaat tinggal gereja katedral jakarta,2,-0.25562662,4.9058013
2022-12-24,Ormas Saja,Positive,Airin Dorong Kaum Perempuan Ikut Berkontribusi pada Kemajuan Negara,airin dorong kaum perempuan kontribusi maju negara,3,-1.1401266,9.97234
2022-12-02,Muhammadiyah,Negative,Muhammadiyah: Kunjungan Utusan AS untuk LGBTQI+ ke RI Hanya Buat Gaduh,muhammadiyah kunjung utus as lgbtqi ri gaduh,4,-0.7543131,6.9164596
2022-10-27,Ormas Saja,Positive,Kisah Sabay Brigez Tinggalkan Kenakalan hingga Urus Lingkungan,kisah sabay brigez tinggal nakal urus lingkung,0,2.1883128,10.146257
2022-12-23,Ormas Saja,Neutral,"Perayaan Nataru di Mojokerto, Konvoi Dilarang-Tetap Patuhi Prokes",raya nataru mojokerto konvoi dilarang-tetap patuh prokes,2,1.8122369,7.7162404
2013-08-14,Front Pembela Islam (FPI),Negative,Anggota Ormas Datangi Mapolres Dukung Anggota FPI yang Ditahan,anggota ormas mapolres dukung anggota fpi tahan,0,3.5207686,10.468012
2022-12-23,Nahdlatul Ulama (NU),Positive,Konferensi Islam ASEAN di Nusa Dua Hasilkan 10 Poin Penting,konferensi islam asean nusa hasil 10 poin,4,4.8788605,6.512379
2022-12-23,Ormas Saja,Positive,Masjid Istiqlal Sediakan Lahan Parkir untuk Jemaat Gereja Katedral saat Natal,masjid istiqlal sedia lahan parkir jemaat gereja katedral natal,4,-0.16268754,4.999832
2023-01-25,Ormas Saja,Negative,Jejak Pimpinan Khilafatul Muslimin Ditangkap hingga Divonis 10 Tahun Bui,jejak pimpin khilafatul muslimin tangkap vonis 10 bui,4,2.2595196,5.66764
2023-01-25,Ormas Saja,Negative,"8 Pengeroyok Aktivis Islam di Labuhanbatu Ditangkap, 1 Pemilik Diskotek",8 keroyok aktivis islam labuhanbatu tangkap 1 milik diskotek,4,2.3563037,4.8609066
2022-11-30,Ormas Saja,Neutral,Pemimpin Khilafatul Muslimin Jalani Sidang Perdana di PN Surabaya,pimpin khilafatul muslimin jalan sidang perdana pn surabaya,2,2.9591084,6.8977966
2022-11-30,Ormas Saja,Positive,9 Hasil Mudzakarah Haji: Dorong Kuota Normal hingga Larang Dana Talangan,9 hasil mudzakarah haji dorong kuota normal larang dana talang,4,3.4331625,5.735459
2022-12-22,Ormas Saja,Positive,"Buka Konferensi Islam ASEAN, Ma'ruf Harap Posisi Muslim Makin Kukuh di Dunia",buka konferensi islam asean ma ruf harap posisi muslim kukuh dunia,4,4.9092064,6.423987
2022-12-22,Ormas Saja,Neutral,Kapolri Pastikan Personel Gabungan Siap Amankan Natal dan Tahun Baru,kapolri personel gabung aman natal,3,-0.21036884,4.943666
2023-01-05,Ormas Saja,Neutral,Siap-siap! Besok Kemenag Buka Seleksi Petugas Haji 2023,besok kemenag buka seleksi tugas haji 2023,1,6.7665396,7.994824
2023-01-05,Ormas Saja,Neutral,"Simak, Kemenag Buka Seleksi Petugas Haji 2023 Besok",simak kemenag buka seleksi tugas haji 2023 besok,2,6.764398,8.032737
2013-08-12,Ormas Saja,Negative,Korban Salah Sasaran Bentrok Ormas dan Warga,korban salah sasar bentrok ormas warga,0,1.622932,10.579472
2023-02-01,Ormas Saja,Neutral,"Shinta Ratri Meninggal, Ini Profil Ponpes Waria Al Fatah yang Didirikannya",shinta ratri tinggal profil ponpes waria al fatah,2,0.8535765,9.09349
2022-11-28,Ormas Saja,Neutral,"Dear Pengguna Medsos, Hati-hati Sebar Narasi soal Korban Gempa",dear medsos hati sebar narasi korban gempa,0,0.122942664,5.7453756
2023-01-23,Nahdlatul Ulama (NU),Positive,"Peduli Dakwah, Gubernur Sumsel Terima Anugerah IKADI Award 2022",peduli dakwah gubernur sumsel terima anugerah ikadi award 2022,2,4.914663,8.7817955
