date,headline,ormas,sentiment,headline_stem,labels_5,x,y
2023-04-08 06:00:00,Bejatnya Pria di Bengkayang Kalbar Perkosa ABG hingga Hamil 5 Bulan,Ormas Saja,Negative,bejat pria di bengkayang kalbar perkosa abg hingga hamil 5 bulan,0,-1.6734248,9.40628
2023-03-31 09:31:00,3 Fakta Tentang AKBP Fajarini Dicopot Usai Geger Patung Bunda Maria Diterpal,Ormas Saja,Negative,3 fakta tentang akbp fajarini copot usai geger patung bunda maria terpal,3,-1.1394757,8.822354
2023-04-03 11:31:00,Polisi Tangkap 3 Anggota Pemuda Pancasila yang Serang RS Adam Malik,Ormas Saja,Negative,polisi tangkap 3 anggota pemuda pancasila yang serang rs adam malik,0,-1.2881011,11.718391
2023-04-04 12:49:00,Jalan Dakwah Kompol Andi Ali Sampaikan Pesan Kamtibmas di Sulsel,Ormas Saja,Positive,jalan dakwah kompol andi ali sampai pesan kamtibmas di sulsel,2,2.98045,6.57484
2023-03-19 19:57:00,"Kapan Mulai Puasa? Jadwal Ramadhan 2023 Versi Kemenag, Muhammadiyah dan NU",Nahdlatul Ulama (NU),Neutral,kapan mulai puasa jadwal ramadhan 2023 versi kemenag muhammadiyah dan nu,1,8.345693,8.571091
2023-04-02 14:20:00,Dicopotnya Kapolres Kulon Progo Usai Geger Patung Bunda Maria Diterpal,Ormas Saja,Negative,copot kapolres kulon progo usai geger patung bunda maria terpal,2,-1.178514,8.71749
2023-03-18 15:40:00,"Anies Ungkit Politik Identitas di Pilkada 2017, PPP: Perlu Diproposionalkan",Pemuda Pancasila (PP),Negative,anies ungkit politik identitas di pilkada 2017 ppp perlu diproposionalkan,3,4.022876,10.37014
2023-03-30 00:03:00,"Bobby Perintahkan Gratis, Warga Parkir di Ramadhan Fair Masih Berbayar",Ormas Saja,Negative,bobby perintah gratis warga parkir di ramadhan fair masih bayar,3,1.8553343,11.256349
2023-04-02 06:01:00,"Bertemu LDII, Bupati Ipuk Sinergikan Penanganan Masalah Sosial",Ormas Saja,Positive,temu ldii bupati ipuk sinergi tangan masalah sosial,3,3.7980883,9.265004
2014-04-29 10:00:00,Ormas dan Satpol PP Gerebek Gudang Minuman Keras,Pemuda Pancasila (PP),Negative,ormas dan satpol pp gerebek gudang minum keras,2,2.0022109,9.167965
2023-03-08 16:20:00,HNW Minta Kemenpora-PSSI Tolak Israel Berlaga di Piala Dunia U-20 2023,Ormas Saja,Negative,hnw minta kemenpora-pssi tolak israel laga di piala dunia u-20 2023,3,4.3305674,2.6368043
2023-03-30 08:33:00,"Indonesia Batal Tuan Rumah Piala Dunia U-20, Bupati Trenggalek: Posoku Ambyar!",Ormas Saja,Negative,indonesia batal tuan rumah piala dunia u-20 bupati trenggalek poso ambyar,2,5.15745,7.205896
2023-03-29 10:53:00,Fakta dan Ahistoris Pisahkan Olahraga dari Politik,Ormas Saja,Neutral,fakta dan ahistoris pisah olahraga dari politik,3,4.1902885,10.716451
2023-03-07 10:30:00,Ma'ruf Tegaskan Komitmen Pemerintah Ajarkan Pancasila ke WNI di Luar Negeri,Ormas Saja,Positive,ma ruf tegas komitmen perintah ajar pancasila ke wni di luar negeri,3,3.5132613,9.781956
2023-03-29 20:49:00,"PKL di Tangerang Resah Dimintai THR, 7 Orang Ditangkap Polisi",Ormas Saja,Negative,pkl di tangerang resah minta thr 7 orang tangkap polisi,0,-1.3709131,11.425934
2023-03-29 15:14:00,"Ini Sosok AKBP Nunuk Setiyowati, Kapolres Kulon Progo yang Baru",Nahdlatul Ulama (NU),Neutral,ini sosok akbp nunuk setiyowati kapolres kulon progo yang baru,2,3.144988,7.939535
2023-03-17 00:30:00,Gubernur Khofifah Ucapkan Selamat ke Putri Wapres yang Jadi Gubes Unesa,Nahdlatul Ulama (NU),Positive,gubernur khofifah ucap selamat ke putri wapres yang jadi gubes unesa,2,3.0372825,6.74207
2023-03-22 13:49:00,HNW Puji Sikap PDIP Tolak Timnas Israel di Piala Dunia U-20,Ormas Saja,Positive,hnw puji sikap pdip tolak timnas israel di piala dunia u-20,3,4.317201,2.684313
2023-03-16 12:31:00,Kalender Hari Terakhir Bulan Syaban dan Awal Ramadhan 2023,Ormas Saja,Neutral,kalender hari akhir bulan syaban dan awal ramadhan 2023,1,8.053526,9.16796
2023-03-22 15:04:00,Hasil Sidang Isbat 2023 Diumumkan Kapan? Ini Jadwal dan Live Streaming,Ormas Saja,Neutral,hasil sidang isbat 2023 umum kapan ini jadwal dan live streaming,3,7.2099204,9.757099
2014-04-13 10:57:00,Ormas Islam bersama Warga Sweeping dan Usir Pengikut Aliran yang Dianggap Sesat,Ormas Islam,Negative,ormas islam sama warga sweeping dan usir ikut alir yang anggap sesat,4,2.4396152,4.7335825
2023-03-22 12:01:00,Sidang Isbat 2023 Jam Berapa? Ini Jadwalnya dan Link Live Streaming,Ormas Saja,Neutral,sidang isbat 2023 jam berapa ini jadwal dan link live streaming,1,7.288849,9.79851
2023-03-21 20:01:00,"Sidang Isbat Awal Ramadan Digelar Kemenag pada Rabu, 22 Maret 2023",Ormas Saja,Neutral,sidang isbat awal ramadan gelar kemenag pada rabu 22 maret 2023,1,8.729313,9.217682
2023-04-02 08:55:00,Kriminal Bali: Duel Guru dan Murid-Rektor Unud Ajukan Praperadilan,Ormas Saja,Negative,kriminal bal duel guru dan murid-rektor unud aju praperadilan,2,5.756282,6.5076637
2023-03-21 14:04:00,Sidang Isbat Awal Ramadan 2023: Link Live Streaming dan Jadwalnya,Ormas Saja,Neutral,sidang isbat awal ramadan 2023 link live streaming dan jadwal,1,7.896633,10.191826
2023-03-21 14:40:00,"Rapimnas Dinilai Janggal, PW DMI Jateng Soroti Penundaan Muktamar VIII",Ormas Saja,Negative,rapimnas nilai janggal pw dmi jateng sorot tunda muktamar viii,2,3.3764539,7.428975
2023-03-27 09:45:00,Kontroversi Video Sekum MUI Sukabumi: Bawa Senjata-Narasi Provokatif,Ormas Saja,Negative,kontroversi video sekum mui sukabumi bawa senjata-narasi provokatif,2,0.8951469,8.621714
2023-04-03 16:10:00,LBH Bali Kecam Polisi 'Biarkan' Bentrokan AMP Vs PGN,Ormas Saja,Negative,lbh bal kecam polisi biar bentrok amp vs pgn,0,5.762736,6.5381007
2023-03-20 17:15:00,Korban Pembacokan Sadis di Sukabumi Diketahui Baru Pulang Papajar,Ormas Saja,Negative,korban baco sadis di sukabumi tahu baru pulang papajar,2,2.1243377,9.085976
2023-03-27 15:49:00,RK Evaluasi Kepengurusan Masjid Al Jabbar Usai Calon DKM Tenteng Senjata,Ormas Saja,Negative,rk evaluasi urus masjid al jabbar usai calon dkm tenteng senjata,4,2.5967567,5.5724626
2023-04-03 09:23:00,Pelaku Pembacokan Horor Pria di Sukabumi Ditangkap!,Ormas Saja,Negative,laku baco horor pria di sukabumi tangkap,0,0.21052377,10.513898
2014-04-03 08:46:00,Warga dan Ormas Saling Serang,Ormas Saja,Negative,warga dan ormas saling serang,0,1.3072232,10.305859
2023-03-26 20:38:00,Respons Wagub Uu soal Calon DKM Al Jabbar Viral Tenteng Senjata,Ormas Saja,Negative,respons wagub uu soal calon dkm al jabbar viral tenteng senjata,2,2.757678,5.6858706
2023-03-27 11:43:00,"Piala Dunia U-20, Yandri Susanto: Timnas Israel Pantas untuk Ditolak",Ormas Saja,Negative,piala dunia u-20 yandri susanto timnas israel pantas untuk tolak,4,4.281879,2.720546
2023-02-11 09:17:00,"Erdogan Akui Bantuan Tak Secepat Diinginkan, Assad Kunjungi Korban Gempa",Ormas Saja,Negative,erdogan aku bantu tak cepat ingin assad kunjung korban gempa,3,4.321707,3.9858248
2023-03-22 07:00:00,Kemenag Gelar Sidang Isbat Awal Ramadan 1444 Hijriah Hari Ini,Ormas Saja,Neutral,kemenag gelar sidang isbat awal ramadan 1444 hijriah hari ini,1,8.74171,8.897714
2023-03-23 16:12:00,Sadis! Eka Tewas Ditusuk Membabi Buta di Depan Istri-Dua Anaknya,Ormas Saja,Negative,sadis eka tewas tusuk babi buta di depan istri-dua anak,2,0.088779785,8.508458
2023-03-26 11:02:00,Terpopuler Sepekan: Timnas Israel Ditolak di RI hingga 8 Masjid Tertua di Dunia,Ormas Saja,Negative,populer pek timnas israel tolak di ri hingga 8 masjid tua di dunia,4,4.2069035,3.312808
2023-03-21 14:20:00,"Kemenag Gelar Sidang Isbat Awal Ramadan Besok, Ini 124 Titik Pemantauan Hilal",Ormas Saja,Neutral,kemenag gelar sidang isbat awal ramadan besok ini 124 titik pantau hilal,1,8.78496,9.010211
2023-02-20 05:30:00,"Ustaz Hanan Attaki 7 Kali Ditolak Ceramah di Jatim, Ini Daftarnya",Ormas Saja,Negative,ustaz hanan attaki 7 kali tolak ceramah di jatim ini daftar,2,2.3094225,7.166837
2023-03-18 11:07:00,"Pengurus Golkar Jatim Bertemu Keuskupan Surabaya, ini yang Dibahas",Ormas Saja,Neutral,urus golkar jatim temu uskup surabaya ini yang bahas,2,2.5594523,7.225298
2023-03-24 16:02:00,"Patung Bunda Maria Ditutup Terpal Viral, Ketua RT: Dari Dulu Aman-aman Saja",Ormas Saja,Neutral,patung bunda maria tutup terpal viral ketua rt dari dulu aman saja,0,-1.2887627,9.264317
2014-02-28 07:51:00,Puluhan Anggota Ormas Islam Saling Dorong dengan Brimob,Ormas Islam,Negative,puluh anggota ormas islam saling dorong dengan brimob,4,2.5527635,4.892114
2023-02-18 13:43:00,Duduk Perkara Ustaz Hanan Attaki Ditolak Ceramah di 7 Daerah Jatim,Ormas Saja,Negative,duduk perkara ustaz hanan attaki tolak ceramah di 7 daerah jatim,2,2.3091054,7.139964
2023-03-21 18:28:00,Kasus Pembacokan Pria di Sukabumi Mulai Terang Benderang,Ormas Saja,Negative,kasus baco pria di sukabumi mulai terang benderang,0,0.6050922,10.458018
2023-03-21 16:42:00,Jadwal dan Link Live Streaming Sidang Isbat Ramadan 2023,Ormas Saja,Neutral,jadwal dan link live streaming sidang isbat ramadan 2023,1,7.8699327,10.238809
2023-03-31 17:26:00,RS Adam Malik Digeruduk Pemuda Pancasila,Ormas Saja,Negative,rs adam malik digeruduk pemuda pancasila,2,1.3153415,11.932912
2023-03-31 19:30:00,"Digeruduk Pemuda Pancasila, Pelayanan RS Adam Malik Terganggu",Ormas Saja,Negative,digeruduk pemuda pancasila layan rs adam malik ganggu,2,1.4320489,11.958186
2023-03-30 09:15:00,Penolak Timnas Israel di Piala Dunia U-20 2023,Ormas Saja,Negative,tolak timnas israel di piala dunia u-20 2023,3,4.320529,2.6520333
2023-03-08 17:47:00,Walkot Mojokerto Targetkan 0% Stunting & Kemiskinan Ekstrem di 2024,Ormas Saja,Positive,walkot mojokerto target 0 stunting miskin ekstrem di 2024,0,5.745191,9.242516
2023-03-23 17:31:00,Waket MPR Dorong Ramadan Jadi Momen Memperkokoh Nilai Persatuan Bangsa,Ormas Saja,Positive,waket mpr dorong ramadan jadi momen kokoh nilai satu bangsa,3,9.019575,8.951035
2023-03-08 10:30:00,Hitung Mundur Ramadhan 2023: Dua Pekan Lagi,Ormas Saja,Neutral,hitung mundur ramadhan 2023 dua pekan lagi,1,7.8612185,9.031188
2023-03-22 18:56:00,"1 Ramadan 1444 Jatuh pada 23 Maret 2023, Ini Tata Cara Salat Tarawih",Ormas Saja,Neutral,1 ramadan 1444 jatuh pada 23 maret 2023 ini tata cara salat tarawih,1,8.376973,8.837872
2014-02-12 16:56:00,Puluhan Preman Ormas Digeruduk Polisi,Ormas Saja,Negative,puluh preman ormas digeruduk polisi,0,-1.0346212,11.4267645
2023-03-15 11:25:00,Respons Menohok PDIP Balas AHY yang Kritik Pemerintah soal Wong Cilik,Ormas Saja,Negative,respons tohok pdip balas ahy yang kritik perintah soal wong cilik,3,4.108855,9.218685
2023-03-23 04:16:00,"Ramadan Dimulai Serempak 23 Maret, NU: Jadikan Momentum Persatuan Umat",Nahdlatul Ulama (NU),Positive,ramadan mulai serempak 23 maret nu jadi momentum satu umat,1,8.935372,8.986268
2023-03-26 13:24:00,Patung Bunda Maria di Kulon Progo Ditutup Terpal dan Viral,Ormas Saja,Negative,patung bunda maria di kulon progo tutup terpal dan viral,0,-1.3285978,9.249805
2023-03-07 09:55:00,HNW Dorong Peran Pondok Alumni Gontor Ikut Bela Umat dan Negara,Ormas Saja,Positive,hnw dorong peran pondok alumni gontor ikut bela umat dan negara,3,2.6393762,11.933422
2023-03-19 15:43:00,Airlangga Terbuka Jika Cholil Nafis Ingin Gabung Golkar,Ormas Saja,Neutral,airlangga buka jika cholil naf ingin gabung golkar,2,1.9624186,9.315098
2023-03-19 13:22:00,Syarief Hasan: Pemerintah Harus Tegas Sikapi Rencana Timnas Israel ke RI,Ormas Saja,Negative,syarief hasan perintah harus tegas sikap rencana timnas israel ke ri,4,4.2353287,2.972696
2023-03-30 07:17:00,"HUT Ke-23,  BMI Bagikan Santunan & Bakti Sosial di Seluruh Indonesia",Ormas Saja,Positive,hut ke-23 bmi bagi santun bakti sosial di seluruh indonesia,2,5.2292767,7.121541
2023-03-30 08:59:00,Ini Pihak yang Tolak Timnas Israel Hingga Indonesia Batal Gelar Piala Dunia U-20,Ormas Saja,Negative,ini pihak yang tolak timnas israel hingga indonesia batal gelar piala dunia u-20,2,4.320439,2.6587176
2023-03-30 07:00:00,Mereka yang Tolak Timnas Israel Hingga RI Gagal Gelar Piala Dunia U-20,Ormas Saja,Negative,mereka yang tolak timnas israel hingga ri gagal gelar piala dunia u-20,3,4.3170514,2.6660044
2023-04-03 14:40:00,"Mahasiswa Papua soal Bentrokan: Yang Larang Demo PGN, Bukan Polisi",Ormas Saja,Negative,mahasiswa papua soal bentrok yang larang demo pgn bukan polisi,3,-1.3879911,7.7112164
2014-02-10 08:53:00,Razia Miras Diwarnai Ketegangan Antara Polisi dan Puluhan Ormas,Ormas Saja,Negative,razia miras warna tegang antara polisi dan puluh ormas,0,-1.0385097,11.3178
2023-03-25 03:15:00,Beda Klaim Golkar-PPP soal Tokoh NU Makassar Uso Hijrah ke Partai Ka'bah,Pemuda Pancasila (PP),Negative,beda klaim golkar-ppp soal tokoh nu makassar uso hijrah ke partai ka bah,2,3.5700297,8.220919
2023-03-25 01:56:00,"Tak Ada Izin Edar, Puluhan Botol Miras di Klub Malam Jaksel Disita Polisi",Ormas Saja,Negative,tak ada izin edar puluh botol miras di klub malam jaksel sita polisi,0,-0.961881,11.161097
2023-02-10 10:22:00,Pilu Ribuan Pengungsi Gempa Turki Tak Punya Makanan-Air-Pemanas,Ormas Saja,Negative,pilu ribu ungsi gempa turki tak punya makanan-air-pemanas,3,4.346227,4.1738
2023-03-24 23:51:00,"Kafe Dough Lab Didatangi Polisi, Gofar Hilman Mendadak Batal Makan",Ormas Saja,Negative,kafe dough lab datang polisi gofar hilman dadak batal makan,0,-0.6807341,11.298704
2023-03-20 18:44:00,"Tolak Timnas Israel Main di RI, Alumni 212 Bakal Datangi Bandara Soetta",Ormas Saja,Negative,tolak timnas israel main di ri alumni 212 bakal datang bandara soetta,0,4.2946205,2.8132982
2023-03-20 17:28:00,Massa PA 212 Bakar Bendera Israel Saat Demo di Kawasan Patung Kuda,Persaudaraan Alumni 212 (PA 212),Negative,massa pa 212 bakar bendera israel saat demo di kawasan patung kuda,4,3.860335,3.3406827
2023-03-20 17:03:00,Alasan Alumni 212 Tolak Timnas Israel Main di RI: Mereka Jajah Palestina,Ormas Saja,Negative,alas alumni 212 tolak timnas israel main di ri mereka jajah palestina,4,4.240205,2.9314358
2023-02-18 09:40:00,Sederet Daerah di Jatim yang Tolak Pengajian Ustaz Hanan Attaki,Ormas Saja,Negative,deret daerah di jatim yang tolak aji ustaz hanan attaki,2,2.456022,7.1407123
2023-03-23 23:12:00,"Viral Patung Bunda Maria Ditutup Terpal di Kulon Progo, Kemenag Buka Suara",Ormas Saja,Negative,viral patung bunda maria tutup terpal di kulon progo kemenag buka suara,0,-1.3307949,9.261149
2023-03-24 17:17:00,Kronologi Patung Bunda Maria Ditutup Terpal di Kulon Progo,Ormas Saja,Neutral,kronologi patung bunda maria tutup terpal di kulon progo,2,-1.1889405,8.698163
2014-02-07 07:20:00,Ormas Islam Gerebek Kelompok yang Diduga Aliran Sesat,Ormas Islam,Negative,ormas islam gerebek kelompok yang duga alir sesat,4,2.3406143,4.848461
2023-01-04 22:00:00,Jabar Hari Ini: Geger Sejoli Mesum di Teras Cihampelas Bandung,Ormas Saja,Negative,jabar hari ini geger joli mesum di teras cihampelas bandung,2,2.5314062,8.611304
2023-03-25 13:35:00,Penutupan Patung Bunda Maria di Jogja: Awal Mula hingga Penyebab,Nahdlatul Ulama (NU),Negative,tutup patung bunda maria di jogja awal mula hingga sebab,3,-1.1713301,8.791954
2023-03-27 12:01:00,Wagub Uu Buka Suara soal Video 'Hamba yang Membunuh' Calon DKM Al Jabbar,Nahdlatul Ulama (NU),Negative,wagub uu buka suara soal video hamba yang bunuh calon dkm al jabbar,4,2.7310367,5.6283283
2023-03-22 21:31:00,Suasana Salat Tarawih Perdana Ramadan 1444 H di Masjid Istiqlal,Ormas Saja,Neutral,suasana salat tarawih perdana ramadan 1444 h di masjid istiqlal,4,3.825099,5.2364535
2023-03-01 14:39:00,Survei LSI: TNI dan Presiden Lembaga Paling Dipercaya Publik,Ormas Saja,Positive,survei lsi tni dan presiden lembaga paling percaya publik,3,3.5782022,10.706478
2023-03-09 18:23:00,"Terima Kampus Pertahanan UEA, Waket MPR Bicara Konstitusi-Reformasi",Ormas Saja,Neutral,terima kampus tahan uea waket mpr bicara konstitusi-reformasi,3,4.1769876,3.516489
2023-03-23 17:48:00,HNW Minta Jadwal Cuti Bersama Lebaran 2023 Dimajukan,Ormas Saja,Neutral,hnw minta jadwal cuti sama lebaran 2023 maju,1,7.175505,9.338202
2023-03-08 18:45:00,"BRIN Sebut Awal Ramadan Kemungkinan Bakal Sama, Idul Fitri Berbeda",Ormas Saja,Neutral,brin sebut awal ramadan mungkin bakal sama idul fitri beda,1,8.94557,8.949778
2023-03-17 17:31:00,Kemenag DIY Akan Amati Hilal di Bukit Syekh Belabelu Parangtritis,Ormas Saja,Neutral,kemenag diy akan amat hilal di bukit syekh belabelu parangtritis,2,2.1805568,8.648399
2023-03-29 12:48:00,"Sosok AKBP Nunuk Setiyowati, Kapolres Baru Kulon Progo",Nahdlatul Ulama (NU),Neutral,sosok akbp nunuk setiyowati kapolres baru kulon progo,2,3.0367842,7.7567325
2014-01-29 07:49:00,Sekelompok Warga Apartemen Cempaka Mas Diserang Ormas,Ormas Saja,Negative,kelompok warga apartemen cempaka mas serang ormas,0,1.0917164,9.816618
2023-03-26 03:30:00,Larangan Bukber Pejabat dan ASN Terus Tuai Kritikan,Ormas Saja,Negative,larang bukber jabat dan asn terus tuai kritik,3,4.1272354,9.496674
2023-03-24 12:50:00,"Tokoh NU Makassar Uso Hijrah dari Golkar ke PPP, Diklaim Tidak Berefek",Pemuda Pancasila (PP),Neutral,tokoh nu makassar uso hijrah dari golkar ke ppp klaim tidak efek,2,3.589139,8.16767
2023-03-20 18:00:00,Ramadan 2023 Tahun Berapa Kalender Hijriah? Simak Info Lengkapnya di Sini,Ormas Saja,Neutral,ramadan 2023 tahun berapa kalender hijriah simak info lengkap di sini,1,8.730871,8.889942
2023-03-20 17:11:00,"Kapan Puasa Pertama 2023? Ini Sikap Pemerintah, Muhammadiyah, NU",Nahdlatul Ulama (NU),Neutral,kapan puasa pertama 2023 ini sikap perintah muhammadiyah nu,1,8.322628,8.027949
2023-03-29 09:45:00,Kapolres Kulon Progo Dicopot Buntut Kasus Patung Bunda Maria Ditutup Terpal,Ormas Saja,Negative,kapolres kulon progo copot buntut kasus patung bunda maria tutup terpal,0,-1.1692685,8.75225
2023-03-22 21:17:00,Melihat Salat Tarawih Pertama Penyintas Gempa di Masjid Darurat,Ormas Saja,Neutral,lihat salat tarawih pertama sintas gempa di masjid darurat,4,4.293561,4.6662536
2023-03-24 18:39:00,"Patung Bunda Maria Ditutup Terpal, Ketum Muhammadiyah Bicara Toleransi",Muhammadiyah,Negative,patung bunda maria tutup terpal tum muhammadiyah bicara toleransi,4,-1.1566381,8.650248
2023-03-26 08:10:00,Kemenag Pastikan Patung Bunda Maria Ditutup oleh Pemiliknya,Ormas Saja,Neutral,kemenag pasti patung bunda maria tutup oleh milik,0,-1.2163868,8.719796
2023-03-24 08:28:00,Kemenag Kulon Progo Turun Tangan soal Heboh Penutupan Patung Bunda Maria,Nahdlatul Ulama (NU),Negative,kemenag kulon progo turun tangan soal heboh tutup patung bunda maria,4,-1.1727101,8.691669
2023-02-07 11:38:00,Satu Abad NU: Kenapa Warga NU Mensyukurinya?,Nahdlatul Ulama (NU),Positive,satu abad nu kenapa warga nu syukur,3,2.93432,10.192558
2014-01-16 09:23:00,"Bentrokan Ormas, Polisi Amankan Puluhan Orang yang Terlibat",Ormas Saja,Negative,bentrok ormas polisi aman puluh orang yang libat,0,-0.9745544,11.235136
2023-03-04 07:09:00,Kapan Sidang Isbat Puasa Ramadhan 2023? Cek Infonya di Sini,Ormas Saja,Neutral,kapan sidang isbat puasa ramadhan 2023 cek info di sini,1,7.863935,9.03762
2023-03-24 03:32:00,Penjelasan Pengelola Rumah Doa di Kulon Progo Tutup Patung Bunda Maria,Ormas Saja,Neutral,jelas kelola rumah doa di kulon progo tutup patung bunda maria,3,-1.1929452,8.680439
2023-02-13 13:00:00,Secercah Kisah Ahmadiyah di Sukabumi: Masjid Dibakar-Madrasah Disegel,Ormas Saja,Negative,cercah kisah ahmadiyah di sukabumi masjid dibakar-madrasah segel,4,2.3785217,5.495572
2023-03-09 14:49:00,"Tanpa Dipaksa Ferry, Venna Melinda Pasti Kembalikan Barang-barangnya",Ormas Saja,Neutral,tanpa paksa ferry venna melinda pasti kembali barang,3,-0.9489819,8.610729
2023-02-05 11:30:00,"30 Ucapan Harlah 1 Abad NU, Penuh Makna dan Doa",Nahdlatul Ulama (NU),Positive,30 ucap harlah 1 abad nu penuh makna dan doa,3,1.0857004,6.29566
2023-02-05 07:00:00,Panduan Praktis Berkeliling Alun-alun Ciamis,Ormas Saja,Neutral,pandu praktis keliling alun ciamis,0,1.3454067,9.668273
2023-03-24 15:25:00,Begini Kondisi Terkini Patung Bunda Maria yang Viral Usai Ditutup Terpal,Ormas Saja,Negative,begini kondisi kini patung bunda maria yang viral usai tutup terpal,0,-1.316014,9.226165
2023-03-22 20:58:00,Suasana Khidmat Salat Tarawih Pertama di Masjid Raya Bandung,Ormas Saja,Positive,suasana khidmat salat tarawih pertama di masjid raya bandung,4,4.172328,4.908473
2023-03-22 19:03:00,Pemerintah Tetapkan 1 Ramadan Pada 23 Maret 2023,Ormas Saja,Neutral,perintah tetap 1 ramadan pada 23 maret 2023,1,9.053767,9.880201
2023-03-22 19:27:00,Pemerintah: 1 Ramadan 1444 Hijriah Jatuh Hari Kamis 23 Maret 2023,Ormas Saja,Neutral,perintah 1 ramadan 1444 hijriah jatuh hari kamis 23 maret 2023,1,9.059127,9.832046
2014-01-08 08:32:00,Ormas Islam Gerebek Warung yang Diduga Jual Obat-obatan,Ormas Islam,Negative,ormas islam gerebek warung yang duga jual obat,4,2.415707,4.9993176
2023-03-22 19:11:00,Pemerintah Tetapkan 1 Ramadan 1444 H Besok!,Ormas Saja,Neutral,perintah tetap 1 ramadan 1444 h besok,1,9.072217,9.89037
2023-03-22 18:54:00,Menag Yaqut Pimpin Sidang Isbat Penentuan 1 Ramadan 1444 H,Ormas Saja,Neutral,menag yaqut pimpin sidang isbat tentu 1 ramadan 1444 h,2,8.650907,8.885376
2023-03-22 18:57:00,Pemerintah Tetapkan 1 Ramadan 1444 H Jatuh pada Kamis 23 Maret 2023,Ormas Saja,Neutral,perintah tetap 1 ramadan 1444 h jatuh pada kamis 23 maret 2023,1,9.055418,9.891331
2023-03-24 17:18:00,"Patung Bunda Maria Ditutup Terpal Viral, Menag Yaqut Buka Suara",Ormas Saja,Negative,patung bunda maria tutup terpal viral menag yaqut buka suara,0,-1.3226646,9.277978
2023-03-19 17:23:00,Golkar Bakal Bertemu Partai di Luar KIB Pekan Depan,Ormas Saja,Neutral,golkar bakal temu partai di luar kib pekan depan,3,4.407361,10.222525
2023-02-18 14:49:00,"Ustaz Hanan Attaki Ditolak Ceramah di 7 Daerah Jatim, Ini Daftarnya",Ormas Saja,Negative,ustaz hanan attaki tolak ceramah di 7 daerah jatim ini daftar,2,2.2866116,7.0857472
2023-03-24 02:57:00,"Viral Patung Bunda Maria di Kulon Progo Ditutup Terpal, Ini Faktanya",Ormas Saja,Negative,viral patung bunda maria di kulon progo tutup terpal ini fakta,0,-1.3414654,9.253093
2023-03-10 18:24:00,Jadwal Sidang Isbat Ramadhan 2023 dan Info Titik Penentuan Hilal,Ormas Saja,Neutral,jadwal sidang isbat ramadhan 2023 dan info titik tentu hilal,1,7.788679,9.085683
2023-02-17 08:20:00,Manuver JoMan Pakai Setelan ala Gerindra Usai Dukung Prabowo,Nahdlatul Ulama (NU),Neutral,manuver joman pakai setel ala gerindra usai dukung prabowo,2,3.125842,8.606842
2023-03-25 13:27:00,"Said Aqil Kritik Larangan Bukber, Mahfud Md Berterima Kasih",Ormas Saja,Negative,said aqil kritik larang bukber mahfud md terima kasih,2,3.472079,7.4151025
2014-01-06 17:43:00,Adu Jotos Massa Ormas Warnai Demo Penutupan Tempat Hiburan Malam,Ormas Saja,Negative,adu jotos massa ormas warna demo tutup tempat hibur malam,2,1.5284301,8.512019
2023-03-25 08:22:00,PBNU Minta Patung Bunda Maria di DIY Ditutup Terpal Tak Dipolitisasi,Nahdlatul Ulama (NU),Positive,pbnu minta patung bunda maria di diy tutup terpal tak politisasi,3,-1.0085827,9.015848
2023-03-08 09:22:00,"Songsong Indonesia Emas 2045, HNW Minta Pemuda Perkuat Kolaborasi",Ormas Saja,Positive,songsong indonesia emas 2045 hnw minta pemuda kuat kolaborasi,2,4.9113417,7.0408726
2023-03-24 16:14:00,Menag soal Patung Bunda Maria di DIY: Yang Nutup Bukan Warga,Nahdlatul Ulama (NU),Negative,menag soal patung bunda maria di diy yang nutup bukan warga,3,-0.9599871,8.964267
2023-03-24 09:18:00,Pengelola Ungkap Alasan Tutup Patung Bunda Maria di Rumah Doa Kulon Progo,Ormas Saja,Neutral,kelola ungkap alas tutup patung bunda maria di rumah doa kulon progo,0,-1.2112873,8.725485
2023-04-22 03:02:00,Polisi hingga Ormas Akan Amankan 326 Titik Salat Idul Fitri di Jakbar,Ormas Saja,Neutral,polisi hingga ormas akan aman 326 titik salat idul fitri di jakbar,0,-1.181967,11.254671
2023-03-25 12:33:00,Terpopuler: Patung Bunda Maria di Kulonprogo Ditutup Terpal,Ormas Saja,Negative,populer patung bunda maria di kulonprogo tutup terpal,3,-1.1748569,8.71445
2023-03-22 05:39:00,"Setelah Turis Rusia dan Ukraina, Bali Heboh soal Tolak Timnas Israel",Ormas Saja,Negative,telah turis rusia dan ukraina bal heboh soal tolak timnas israel,4,4.303576,2.7382507
2023-03-19 12:02:00,"Airlangga Minta Kader Golkar Safari Ramadan, Ini Alasannya",Ormas Saja,Neutral,airlangga minta kader golkar safari ramadan ini alas,2,8.996017,8.919027
2023-03-23 22:46:00,"Viral Patung Maria Ditutup Terpal di Kulon Progo, Pengelola Bantah Dipaksa",Ormas Saja,Negative,viral patung maria tutup terpal di kulon progo kelola bantah paksa,0,-1.3252753,9.303522
2023-03-25 04:15:00,"Patung Bunda Maria Ditutup Terpal, Rahayu Saraswati Minta Ada Perlindungan",Ormas Saja,Negative,patung bunda maria tutup terpal rahayu saraswati minta ada lindung,0,-1.1939802,8.711848
2013-12-08 11:47:00,34 Anggota Ormas Kepemudaan Diamankan Polisi,Ormas Saja,Negative,34 anggota ormas pemuda aman polisi,0,-1.1606117,11.341807
